                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
 -9.3888523463740388 	   4.6403576944762275 
 -9.6486528221374197 	   5.0393017716588391 
 -9.9069205582358641 	   5.4539979188360368 
-10.1614335496654462 	   5.8832310537086130 
-10.4103904913228877 	   6.3257185344304299 
-10.6523796600443834 	   6.7801610059145725 
-10.8863391739872757 	   7.2452819396878079 
-11.3130932538517257 	  -7.1522112178352533 
-11.1213677957573989 	  -6.6413763758396493 
-10.9185806406874022 	  -6.1359488025685138 
-10.7046180334819727 	  -5.6369481723576804 
-10.4795366829485257 	  -5.1455081869088808 
-10.2436086750956097 	  -4.6628734555945943 
 -9.9973710909091960 	  -4.1903901170072935 
 -9.7416787691658175 	  -3.7294885253682155 
 -9.4777577759449372 	  -3.2816562042983577 
 -9.2072560172987323 	  -2.8483995902901711 
 -8.9322863516136248 	  -2.4311935230198771 
 -8.6554565623131019 	  -2.0314182860655934 
 -8.3798798974573270 	  -1.6502851504623899 
 -8.1091597669451883 	  -1.2887528465303624 
 -7.8473428420347879 	  -0.9474388420761155 
 -7.5988362300540180 	  -0.6265309444765710 
 -7.3682866976941783 	  -0.3257057297105684 
 -7.1604228171268680 	  -0.0440612608357144 
 -6.9798644046043874 	   0.2199282827168019 
 -6.8309075860527653 	   0.4684281089419176 
 -6.7172982885279211 	   0.7042215307656966 
 -6.6420116440248753 	   0.9306453189407934 
 -6.6070586287272972 	   1.1514794292681714 
 -6.6133427134059852 	   1.3707930256337715 
 -6.6605865897282239 	   1.5927559534091118 
 -6.7473411652133759 	   1.8214332387527881 
 -6.8710779930538246 	   2.0605839599680271 
 -7.0283542635160350 	   2.3134873020466675 
 -7.2150301882189858 	   2.5828136198685785 
 -7.4265135579822177 	   2.8705506892356083 
 -7.6580060850869316 	   3.1779861650799934 
 -7.9047297240188650 	   3.5057397412183446 
 -8.1621172466230885 	   3.8538333261932061 
 -8.4259581765281482 	   4.2217856698361924 
 -8.6924976950242101 	   4.6087182697571869 
 -8.9584913187283899 	   5.0134615662724222 
 -9.2212216648741663 	   5.4346533553127259 
 -9.4784854132547078 	   5.8708243844554042 
 -9.7285589702584296 	   6.3204686880491074 
 -9.9701506264266051 	   6.7820983532168135 
-10.2023458070441588 	   7.2542836937280351 
-10.6388675966397201 	  -7.2015076906852951 
-10.4553679980889331 	  -6.6842369509078265 
-10.2601601580959318 	  -6.1717028240202492 
-10.0529414583794683 	  -5.6649373660667237 
 -9.8335626701990968 	  -5.1651099085897556 
 -9.6020775706444788 	  -4.6735293240390448 
 -9.3587998053799346 	  -4.1916400446455917 
 -9.1043658585443001 	  -3.7210095627246349 
 -8.8398018313747944 	  -3.2633050400088961 
 -8.5665903960890191 	  -2.8202566122344432 
 -8.2867326983775893 	  -2.3936054915654053 
 -8.0027984882908889 	  -1.9850357968592296 
 -7.7179565445869436 	  -1.5960904293248539 
 -7.4359768831299853 	  -1.2280731412314148 
 -7.1611966070652420 	  -0.8819409406887958 
 -6.8984426599617610 	  -0.5581929836304257 
 -6.6529071441680170 	  -0.2567635426732363 
 -6.4299739479216100 	   0.0230723467448577 
 -6.2349990760710865 	   0.2827714792267986 
 -6.0730515598640764 	   0.5245633754373731 
 -5.9486279081623978 	   0.7514488100521370 
 -5.8653612902107435 	   0.9671439141182530 
 -5.8257555585640421 	   1.1759608618465458 
 -5.8309802458633211 	   1.3826220015307480 
 -5.8807607701979183 	   1.5920167731844259 
 -5.9733854530088637 	   1.8089263763527392 
 -6.1058312086736182 	   2.0377507523236456 
 -6.2739891306282836 	   2.2822747862838519 
 -6.4729568557830435 	   2.5455020439839409 
 -6.6973591179354335 	   2.8295699342999985 
 -6.9416604608342078 	   3.1357447641404508 
 -7.2004417441943422 	   3.4644834320950184 
 -7.4686220992957306 	   3.8155420810252383 
 -7.7416180901400660 	   4.1881108291299629 
 -8.0154405683529735 	   4.5809560610601112 
 -8.2867361013111154 	   4.9925561329096526 
 -8.5527836154172974 	   5.4212212419487500 
 -8.8114582811384849 	   5.8651926232267151 
 -9.0611741311523719 	   6.3227198320623854 
 -9.3008153160441100 	   6.7921172079327086 
 -9.5296637007241092 	   7.2718021078418973 
 -9.9694442741413631 	  -7.2625710526915110 
 -9.7958974566675892 	  -6.7390619453671921 
 -9.6101456079317877 	  -6.2194954707119310 
 -9.4116824091385958 	  -5.7048897090050321 
 -9.2001285890515128 	  -5.1964225539380084 
 -8.9752847270447482 	  -4.6954408578154094 
 -8.7371942300662084 	  -4.2034638266145850 
 -8.4862160175078731 	  -3.7221778910038630 
 -8.2231051898362253 	  -3.2534198218545911 
 -7.9490982244559936 	  -2.7991447339153455 
 -7.6659972259970557 	  -2.3613757668862920 
 -7.3762455179218769 	  -1.9421331698821056 
 -7.0829849173092416 	  -1.5433420665114974 
 -6.7900837932336220 	  -1.1667204799585138 
 -6.5021249629628679 	  -0.8136519226130676 
 -6.2243438430510860 	  -0.4850493051672976 
 -5.9625096781706572 	  -0.1812187161522305 
 -5.7227454313975858 	   0.0982680096444721 
 -5.5112843521821757 	   0.3546829497380601 
 -5.3341642336965460 	   0.5902238005401301 
 -5.1968669571576225 	   0.8080533116065195 
 -5.1039250516843264 	   1.0122748490641731 
 -5.0585382290819618 	   1.2078195693196228 
 -5.0622624409701569 	   1.4002271232881955 
 -5.1148366502442197 	   1.5953247914712543 
 -5.2141889144171945 	   1.7988424342812843 
 -5.3566222395715890 	   2.0160241055280324 
 -5.5371413591878111 	   2.2513012968212207 
 -5.7498604451242903 	   2.5080745696552560 
 -5.9884306289474143 	   2.7886211572072930 
 -6.2464375220616057 	   3.0941189280672394 
 -6.5177347295102530 	   3.4247594591521424 
 -6.7966950047091546 	   3.7799165407709188 
 -7.0783744627448204 	   4.1583382255621943 
 -7.3585960439883840 	   4.5583371040006115 
 -7.6339655631981511 	   4.9779616633594070 
 -7.9018371094908151 	   5.4151392831863152 
 -8.1602447419256698 	   5.8677876992113127 
 -8.4078154952728585 	   6.3338960188468301 
 -8.6436755635842690 	   6.8115789887536371 
 -8.8673581632710263 	   7.2991093486183267 
 -9.3027350826199608 	  -7.3364929379719479 
 -9.1409401083667277 	  -6.8071430785937848 
 -8.9666444423156104 	  -6.2808239801327730 
 -8.7791309235772523 	  -5.7585064923556120 
 -8.5777727541997582 	  -5.2413408762725773 
 -8.3620869784996845 	  -4.7306741901963436 
 -8.1318012118616174 	  -4.2280631407940730 
 -7.8869342110353733 	  -3.7352791570183874 
 -7.6278895644077904 	  -3.2543016571817915 
 -7.3555598263757380 	  -2.7872948669503179 
 -7.0714357877518452 	  -2.3365634869311593 
 -6.7777125753066567 	  -1.9044831238643241 
 -6.4773812758819593 	  -1.4934032714035568 
 -6.1742926817527568 	  -1.1055235731571742 
 -5.8731793283365281 	  -0.7427478674035110 
 -5.5796236671538093 	  -0.4065239852856412 
 -5.2999632146888782 	  -0.0976788272541917 
 -5.0411254720000001 	   0.1837433336439210 
 -4.8103834432526709 	   0.4386351022858979 
 -4.6150170121198340 	   0.6689695217536458 
 -4.4618648727203780 	   0.8779202555056173 
 -4.3567729731486180 	   1.0699219705849536 
 -4.3039982716239891 	   1.2506100287334661 
 -4.3056905910038177 	   1.4265780841281781 
 -4.3615981673925361 	   1.6049383680719027 
 -4.4690870948192520 	   1.7927466344152236 
 -4.6234597300094293 	   1.9964125085119488 
 -4.8184722311623558 	   2.2212209028693359 
 -5.0469291622006320 	   2.4710434483647421 
 -5.3012585357725603 	   2.7482552882477731 
 -5.5740078417697072 	   3.0538236905877834 
 -5.8582306669748432 	   3.3875121668503607 
 -6.1477534109543459 	   3.7481424794189366 
 -6.4373263936201477 	   4.1338675225537687 
 -6.7226748145843720 	   4.5424227135975324 
 -7.0004719063302971 	   4.9713375803996884 
 -7.2682587331214785 	   5.4181005913376925 
 -7.5243333180389174 	   5.8802780742429901 
 -7.7676275126655741 	   6.3555927550008677 
 -7.9975849261646976 	   6.8419695069524904 
 -8.2140483895479246 	   7.3375562178931393 
 -8.6361521679384676 	  -7.4242767597370545 
 -8.4879230921603153 	  -6.8897262709910718 
 -8.3271545520129777 	  -6.3571932669364779 
 -8.1529231440677936 	  -5.8275615722545853 
 -7.9643485564549961 	  -5.3019080149077036 
 -7.7606440338947076 	  -4.7815289316979221 
 -7.5411828950923949 	  -4.2679642402295572 
 -7.3055831333454053 	  -3.7630155640371075 
 -7.0538109599191907 	  -3.2687536452000998 
 -6.7863020698049272 	  -2.7875091024794081 
 -6.5040963001802350 	  -2.3218398490634606 
 -6.2089773159153809 	  -1.8744688229425270 
 -5.9036047063517794 	  -1.4481875754595961 
 -5.5916225867214058 	  -1.0457253970409459 
 -5.2777283355665503 	  -0.6695894853989656 
 -4.9676887625318313 	  -0.3218874814603393 
 -4.6682977877259688 	  -0.0041454973242252 
 -4.3872734862177829 	   0.2828720384317071 
 -4.1330814619728189 	   0.5393513160056537 
 -3.9146366565718842 	   0.7666536914037235 
 -3.7407921906743775 	   0.9675912688671203 
 -3.6195328727954630 	   1.1467029281921879 
 -3.5569264833624188 	   1.3103801963425579 
 -3.5561165679101094 	   1.4666498028694142 
 -3.6167612206363882 	   1.6245264557152763 
 -3.7351505462732639 	   1.7930620589492450 
 -3.9048910731905462 	   1.9803708260304509 
 -4.1178372986759406 	   2.1928953667889024 
 -4.3649944352956256 	   2.4350406130536091 
 -4.6372665046990935 	   2.7091568348970267 
 -4.9260266360345009 	   3.0157717745211512 
 -5.2235182806889053 	   3.3539568232096979 
 -5.5230996957542322 	   3.7217329790729350 
 -5.8193486111080484 	   4.1164532032007815 
 -6.1080525955005474 	   4.5351259092235887 
 -6.3861170596803696 	   4.9746658347702724 
 -6.6514235751909432 	   5.4320729131203702 
 -6.9026666678409114 	   5.9045481126320984 
 -7.1391900539138442 	   6.3895588012393931 
 -7.3608357675366003 	   6.8848666228050739 
 -7.5678132631465260 	   7.3885294776739370 
 -7.9665651804299573 	  -7.5267482679612581 
 -7.8336489856664695 	  -6.9879202044776543 
 -7.6884674921733156 	  -6.4500264644043268 
 -7.5299120774515673 	  -5.9138192217975325 
 -7.3568606007004060 	  -5.3802473819241845 
 -7.1682199665579382 	  -4.8504920600954113 
 -6.9629865880477126 	  -4.3260026656913464 
 -6.7403284909307919 	  -3.8085301672262268 
 -6.4996920353386161 	  -3.3001523266437136 
 -6.2409342958823046 	  -2.8032837051309683 
 -5.9644786377566472 	  -2.3206615247399145 
 -5.6714858497906153 	  -1.8552978764022732 
 -5.3640269663138191 	  -1.4103906887092685 
 -5.0452387489199557 	  -0.9891916370875952 
 -4.7194425408228753 	  -0.5948396387607939 
 -4.3922170090830086 	  -0.2301813664229421 
 -4.0704375157267352 	   0.1023926491505952 
 -3.7623197718962307 	   0.4010822758595086 
 -3.4774966767804796 	   0.6648219834925830 
 -3.2270501727301979 	   0.8935588430355905 
 -3.0231853574109770 	   1.0888206605781765 
 -2.8780473522114618 	   1.2545614234184730 
 -2.8014880371486024 	   1.3978833115120297 
 -2.7985598502409053 	   1.5289894371889348 
 -2.8682271935981136 	   1.6600586902248247 
 -3.0040694424609278 	   1.8034297481246786 
 -3.1962431086516507 	   1.9698448416964462 
 -3.4334344845986875 	   2.1673128968824900 
 -3.7041823504193689 	   2.4007332120724820 
 -3.9976467300773870 	   2.6721111137462312 
 -4.3040716927771516 	   2.9810997189208264 
 -4.6150761966807199 	   3.3256471226393645 
 -4.9238031814461856 	   3.7026124738461554 
 -5.2249333598472942 	   4.1082831120524528 
 -5.5145851624072613 	   4.5387695410836866 
 -5.7901375155221659 	   4.9902812063926625 
 -6.0500149530078122 	   5.4592999376014451 
 -6.2934676234141662 	   5.9426733656050548 
 -6.5203679957547935 	   6.4376506533022217 
 -6.7310358556935244 	   6.9418798994781303 
 -6.9260954757661777 	   7.4533824201933170 
 -7.2902836839991929 	  -7.6444364417810853 
 -7.1742492677287446 	  -7.1025680784145138 
 -7.0465859819436236 	  -6.5605314823640697 
 -6.9060421367147748 	  -6.0189015171289189 
 -6.7512901514754002 	  -5.4784393451068798 
 -6.5809554826901042 	  -4.9401349877289578 
 -6.3936633983588074 	  -4.4052542310225986 
 -6.1881089956959405 	  -3.8753870610749206 
 -5.9631557835614712 	  -3.3524924960623328 
 -5.7179666926335679 	  -2.8389316704487086 
 -5.4521676477397500 	  -2.3374777365198125 
 -5.1660370231459467 	  -1.8512887540905456 
 -4.8607044502365735 	  -1.3838305917387141 
 -4.5383320202151891 	  -0.9387448585313627 
 -4.2022475270342579 	  -0.5196764976534229 
 -3.8570185714496761 	  -0.1301090206196555 
 -3.5085216244795778 	   0.2267076540666187 
 -3.1641874348979493 	   0.5476518845202456 
 -2.8337409376384914 	   0.8294916909516687 
 -2.5306397471481370 	   1.0689154512596315 
 -2.2735128572325549 	   1.2636570083827017 
 -2.0851440433485262 	   1.4151724135849528 
 -1.9863206712134795 	   1.5314232965327588 
 -1.9867688409210997 	   1.6269836732426852 
 -2.0810986961086728 	   1.7200016754302248 
 -2.2534966904234155 	   1.8283602741955818 
 -2.4854312925861435 	   1.9667554290174467 
 -2.7601159801427775 	   2.1451359282542732 
 -3.0633756098370215 	   2.3685386004518589 
 -3.3832338799328041 	   2.6378942524907796 
 -3.7095916777831048 	   2.9511879947381847 
 -4.0341714807024625 	   3.3045652144529982 
 -4.3505250479262374 	   3.6932238726882320 
 -4.6539587942734046 	   4.1120665072157356 
 -4.9413493174990348 	   4.5561362339767832 
 -5.2108854699469740 	   5.0208777803356002 
 -5.4617865693246923 	   5.5022678439339270 
 -5.6940353122591008 	   5.9968554161165217 
 -5.9081472798659505 	   6.5017454511812041 
 -6.1049850551217411 	   7.0145509043803518 
 -6.2856160566096495 	   7.5333304165115660 
 -6.6030833177884558 	  -7.7774230803772406 
 -6.5051802488492561 	  -7.2340770394442746 
 -6.3966788915830524 	  -6.6895129372535163 
 -6.2762512009866835 	  -6.1440882566659036 
 -6.1424318356815970 	  -5.5983183631434672 
 -5.9936278542274977 	  -5.0529217460458113 
 -5.8281432712380496 	  -4.5088732826067845 
 -5.6442248130087762 	  -3.9674638735348671 
 -5.4401359864400733 	  -3.4303620574854174 
 -5.2142658032328733 	  -2.8996690014042663 
 -4.9652744810485103 	  -2.3779525514388760 
 -4.6922686211088358 	  -1.8682398255240242 
 -4.3949798541310949 	  -1.3739444852027447 
 -4.0738926152856267 	  -0.8987122429652421 
 -3.7302349098121574 	  -0.4462019406085214 
 -3.3657385930602941 	  -0.0199049865003788 
 -2.9821738374951141 	   0.3767287705132185 
 -2.5810616822206573 	   0.7393684360195687 
 -2.1650180155730308 	   1.0606071706691489 
 -1.7439076532932978 	   1.3273754504859396 
 -1.3484360442069794 	   1.5231772975223223 
 -1.0415025352327365 	   1.6427968951450511 
 -0.8968034722666384 	   1.7080407257197796 
 -0.9419073928491644 	   1.7528565220896508 
 -1.1367938937097031 	   1.7995910567847149 
 -1.4182043724112741 	   1.8655290953995598 
 -1.7418722932568722 	   1.9693840813325272 
 -2.0859967037638496 	   2.1249768955841071 
 -2.4395189052539132 	   2.3378590741499630 
 -2.7944978511438534 	   2.6070340994756465 
 -3.1439147697902587 	   2.9276924751941062 
 -3.4817246982581511 	   3.2932573053747705 
 -3.8032524717460774 	   3.6966665296507264 
 -4.1053494541515736 	   4.1311220772795361 
 -4.3862862665356532 	   4.5904887466712285 
 -4.6454969141463360 	   5.0694649366377469 
 -4.8832803942990415 	   5.5636106128886462 
 -5.1005238411750691 	   6.0692934053461940 
 -5.2984753531545650 	   6.5835946240758627 
 -5.4785722503820651 	   7.1042019199854600 
 -5.6423193249239834 	   7.6293041405013655 
 -5.9002998648972929 	  -7.9251657848848120 
 -5.8212915124275675 	  -7.3822057951965316 
 -5.7331095449549991 	  -6.8371235501506984 
 -5.6344407602637920 	  -6.2900344653245206 
 -5.5237844501954676 	  -5.7411637902827142 
 -5.3994393040339999 	  -5.1908871918947588 
 -5.2594985650153490 	  -4.6397814978735736 
 -5.1018591111390830 	  -4.0886852874927131 
 -4.9242514216630511 	  -3.5387660395482308 
 -4.7242969380509825 	  -2.9915849757523700 
 -4.4995940779784078 	  -2.4491412575775029 
 -4.2478176020720131 	  -1.9138631008621416 
 -3.9667757091154114 	  -1.3884965857553160 
 -3.6542822610408758 	  -0.8758341916043240 
 -3.3075273694111926 	  -0.3782606193967839 
 -2.9212993401934169 	   0.1027156301004513 
 -2.4838330597815661 	   0.5660855044684163 
 -1.9683391493963478 	   1.0069657229785935 
 -1.3195162940538672 	   1.3979093205601734 
 -0.4524793084501253 	   1.6283617010454448 
  0.6208788040893014 	   1.3893621779698249 
  1.3553081470977690 	   0.4372257971815438 
  1.4020190179468692 	  -0.0482577432663856 
  1.2476227206530477 	   0.7641002580674069 
  0.5123094060407746 	   1.5236395063861921 
 -0.2666114490520246 	   1.8158211438408092 
 -0.8830814659900723 	   1.9501320828208664 
 -1.3858164941484106 	   2.0972835787526272 
 -1.8272314661569180 	   2.3053049183444903 
 -2.2319850779742589 	   2.5794505321689027 
 -2.6083966319716967 	   2.9126701163070727 
 -2.9581027358740446 	   3.2950642810903781 
 -3.2808777027395237 	   3.7168686964635427 
 -3.5765802992655242 	   4.1694375806780242 
 -3.8457263554574808 	   4.6455176234529398 
 -4.0894907152433086 	   5.1392282853124520 
 -4.3095219539764003 	   5.6459159657177063 
 -4.5077349225393109 	   6.1619638764265208 
 -4.6861406152941534 	   6.6846000001869497 
 -4.8467259638672768 	   7.2117235594859350 
 -4.9913780241604693 	   7.7417577490467044 
 -5.1770185897271102 	  -8.0863106776858498 
 -5.1170045883874806 	  -7.5458238993195534 
 -5.0495869539588689 	  -7.0025624469683541 
 -4.9735763290069430 	  -6.4564024229948664 
 -4.8875695908295071 	  -5.9072650593268854 
 -4.7899151075808222 	  -5.3551430714368102 
 -4.6786766215382327 	  -4.8001356217086757 
 -4.5515983444769059 	  -4.2424920276233857 
 -4.4060744722669680 	  -3.6826610674777780 
 -4.2391245968744187 	  -3.1213352205544598 
 -4.0473670197420528 	  -2.5594634997782575 
 -3.8269502924681307 	  -1.9981763380969322 
 -3.5733117136625920 	  -1.4385124875191557 
 -3.2803775003941178 	  -0.8807567435568806 
 -2.9381004865188034 	  -0.3231315244752110 
 -2.5250275078797264 	   0.2401069920523484 
 -1.9848430442545080 	   0.8178141411480128 
 -1.1437966545601594 	   1.3851453242294620 
  0.5713111161517204 	   1.3818135278697150 
                 nan 	                  nan 
                -nan 	                 -nan 
                 nan 	                  nan 
                 nan 	                  nan 
                 nan 	                  nan 
                 nan 	                  nan 
  1.1850467902120847 	  -0.7188825746021965 
  0.3305826115937771 	   1.6806031065679088 
 -0.6105302392602884 	   2.0227972177699267 
 -1.2207419800751516 	   2.2614198260469358 
 -1.6978754207394489 	   2.5543315845697960 
 -2.1047293298390533 	   2.9090371315667567 
 -2.4627027539138600 	   3.3145234265089187 
 -2.7805049642503534 	   3.7587681749485191 
 -3.0629693250674617 	   4.2316293321588123 
 -3.3137965920253691 	   4.7251367865148062 
